episode,reward,step,sensitive,compromised,time
754,203,14,2,2,8.658000000000001
755,190,27,2,2,16.697
756,190,30,2,2,18.671
757,205,15,2,2,9.299
758,-919,36,1,1,22.58
759,201,16,2,3,9.912
760,180,43,2,3,234.03199999999998
761,185,38,2,2,24.22
762,197,26,2,2,16.054
763,174,46,2,2,28.915
764,199,18,2,2,11.433
765,197,20,2,2,12.675
766,197,20,2,2,12.706
767,204,13,2,2,8.255
768,191,29,2,2,18.4
769,-905,19,1,1,11.976
770,199,21,2,2,216.409
771,191,26,2,2,17.596
772,196,21,2,2,12.732000000000001
773,194,23,2,2,13.955
774,188,26,2,2,15.947
775,193,27,2,2,16.479
776,198,28,2,3,17.000999999999998
777,187,30,2,2,18.275
778,194,23,2,2,13.991999999999999
779,204,13,2,2,7.926000000000001
780,206,11,2,2,209.07700000000003
781,181,36,2,2,22.501
782,172,48,2,2,29.451
783,199,21,2,2,12.947000000000001
784,186,34,2,2,20.857
785,201,16,2,2,9.831
786,-1021,34,0,1,20.875999999999998
787,197,20,2,2,12.31
788,194,29,2,3,17.837
789,200,17,2,2,10.436
790,190,27,2,2,224.389
791,199,21,2,2,13.927999999999999
792,188,29,2,2,17.923000000000002
793,201,19,2,2,11.772
794,192,25,2,2,15.545
795,193,30,2,3,18.762
796,178,39,2,2,25.038999999999998
797,187,30,2,2,18.791999999999998
798,205,12,2,2,7.469
799,183,34,2,2,21.063
800,180,43,2,2,235.97899999999998
801,189,28,2,2,20.679
802,205,18,2,2,11.193
803,198,22,2,2,13.597
804,204,16,2,2,9.922
805,202,15,2,2,9.254999999999999
806,193,33,2,2,20.317999999999998
807,188,32,2,2,19.57
808,71,51,1,1,31.374
809,199,18,2,2,11.055
810,197,23,2,2,220.027
811,196,21,2,2,16.394
812,188,32,2,3,19.644
813,200,17,2,2,10.396
814,201,19,2,2,11.709000000000001
815,77,48,1,1,29.569000000000003
816,195,22,2,2,13.514999999999999
817,191,26,2,3,16.015
818,203,17,2,2,10.694
819,199,15,2,2,9.237
820,177,49,2,3,239.12800000000001
821,180,40,2,3,27.665
822,200,20,2,2,12.281
823,185,29,2,2,17.828
824,197,20,2,2,12.277
825,191,26,2,2,15.94
826,195,25,2,2,15.331
827,194,26,2,2,15.924000000000001
828,203,14,2,2,8.613000000000001
829,202,15,2,2,9.205
830,204,16,2,2,214.221
831,196,18,2,2,13.629999999999999
832,195,25,2,2,15.303
833,200,23,2,2,14.198
834,182,47,2,2,29.086000000000002
835,199,18,2,2,11.159
836,190,24,2,2,15.313
837,190,30,2,2,18.828999999999997
838,193,24,2,2,14.889
839,205,15,2,2,9.351999999999999
840,193,24,2,2,223.287
841,200,17,2,2,12.235
842,196,24,2,2,14.656
843,191,32,2,2,19.668000000000003
844,201,16,2,2,9.844999999999999
845,193,30,2,2,18.556
846,191,26,2,2,16.062
847,198,25,2,2,15.8
848,198,22,2,2,13.958
849,188,32,2,2,20.389999999999997
850,204,16,2,2,218.17600000000002
851,187,36,2,2,24.004
852,203,8,2,2,4.8580000000000005
853,204,13,2,2,7.962000000000001
854,197,20,2,2,12.213999999999999
855,209,11,2,2,6.760000000000001
856,199,15,2,2,9.272
857,205,12,2,2,7.3629999999999995
858,196,21,2,2,12.795000000000002
859,200,26,2,2,15.807000000000002
860,197,20,2,2,212.46599999999998
861,198,22,2,2,14.553999999999998
862,190,30,2,2,18.214000000000002
863,185,32,2,2,19.528
864,201,16,2,2,9.771
865,178,45,2,2,27.244
866,209,11,2,2,6.6899999999999995
867,181,42,2,3,25.557
868,209,8,2,2,4.916
869,202,15,2,2,9.129999999999999
870,196,24,2,2,220.049
871,203,17,2,2,11.293
872,199,18,2,2,11.135000000000002
873,190,30,2,2,19.061
874,205,12,2,2,7.4510000000000005
875,201,16,2,2,9.812
876,206,17,2,3,10.586
877,209,14,2,3,8.822
878,205,15,2,2,9.438
879,203,17,2,2,10.753
880,205,12,2,2,196.33
881,205,18,2,2,13.813
882,195,28,2,2,17.089
883,172,48,2,2,29.343
884,201,16,2,2,9.956
885,203,20,2,2,12.784
886,202,18,2,2,11.318
887,201,16,2,2,9.924000000000001
