episode,reward,step,sensitive,compromised,time
887,73,33,2,5,20.869
888,74,26,2,4,16.389999999999997
889,64,36,2,4,22.732
890,73,27,2,5,227.969
891,67,33,2,5,23.904999999999998
892,58,48,2,5,30.243
893,11,15,1,1,9.435
894,20,24,1,1,14.994
895,59,35,2,4,21.928
896,52,42,2,5,26.493
897,49,52,1,4,32.739999999999995
898,56,26,2,4,16.45
899,64,36,2,4,22.75
900,59,35,2,3,234.45499999999998
901,46,24,2,3,15.656
902,42,53,1,5,33.116
903,59,41,2,4,25.706
904,68,26,2,4,16.23
905,70,30,2,5,18.726
906,68,38,2,5,23.891
907,53,41,2,4,25.545
908,33,50,1,2,31.251
909,37,27,2,2,16.801
910,55,33,2,3,231.652
911,58,48,2,5,32.328
912,64,24,2,4,15.044
913,68,32,2,4,20.187
914,66,28,2,4,17.535
915,37,58,1,3,36.582
