episode,reward,step,sensitive,compromised,time
862,-25,155,1,4,215.704
863,-39,154,1,1,213.025
864,-37,152,1,1,212.364
865,-98,123,1,2,172.16600000000003
866,-108,11,0,0,16.957
867,-146,55,0,0,78.094
868,-27,157,1,3,220.051
869,-56,75,1,1,105.874
870,-37,155,1,1,217.701
871,-41,159,1,2,222.362
872,-120,130,1,1,200.304
873,-25,155,1,3,225.376
874,-26,152,2,3,220.612
875,-38,156,1,2,226.962
876,-139,159,0,1,233.58499999999998
877,-39,154,1,1,226.53
878,-126,152,0,2,222.798
879,-42,157,1,1,229.169
880,-186,95,0,0,140.63500000000002
881,-116,135,1,1,198.222
882,-84,97,1,2,143.04
883,-108,142,1,2,208.53199999999998
884,-139,156,0,1,220.469
885,-41,159,1,1,223.56699999999998
886,-132,38,0,0,56.543000000000006
887,-116,147,1,2,208.262
888,-123,142,1,2,193.332
889,-34,155,1,2,224.293
890,-153,158,0,0,226.31
891,-45,160,1,1,228.639
892,-170,76,0,0,108.316
893,-136,159,0,1,224.52
894,-140,154,0,1,217.84300000000002
895,-151,156,0,0,221.71699999999998
896,-33,157,1,2,229.199
897,-133,159,0,1,228.511
898,-146,154,0,0,222.75400000000002
899,-161,79,0,1,115.687
900,-141,152,0,0,220.40699999999998
901,-144,56,0,0,81.374
902,-30,37,1,1,54.172
903,-33,157,1,2,224.523
904,-146,55,0,0,80.151
905,-146,55,0,0,79.58800000000001
906,-39,154,1,1,218.918
907,16,116,2,4,165.85
908,-40,158,1,2,225.136
909,-73,89,1,1,127.555
910,-146,157,0,0,229.64499999999998
911,-36,160,1,2,232.815
912,-103,6,0,0,10.191
913,-35,159,1,2,225.28500000000003
914,-42,160,1,2,224.72
915,-146,160,0,0,228.785
916,-32,156,1,3,212.908
917,-143,154,0,1,206.809
918,-35,153,1,2,212.131
919,-145,153,0,0,218.368
920,-141,155,0,1,224.987
921,-225,131,0,0,180.29899999999998
922,-34,155,1,2,212.544
923,-39,154,1,2,210.787
924,-33,157,1,3,214.82399999999998
925,63,159,2,3,217.41
926,-50,159,1,1,219.432
927,-40,158,1,1,217.372
928,-110,123,1,2,172.0
929,-27,157,1,3,217.54100000000003
930,-41,156,1,2,215.045
931,-41,159,1,1,217.681
932,-24,157,1,3,215.572
933,-28,155,1,2,212.081
934,-135,152,0,1,207.422
935,-142,156,0,1,216.804
936,-147,158,0,0,218.81900000000002
937,-82,107,1,2,150.51600000000002
938,-144,155,0,1,215.872
939,-35,159,1,2,222.111
940,-39,154,1,1,206.988
941,-42,160,1,2,221.38
942,-38,156,1,1,214.461
943,-151,159,0,0,218.842
944,-74,93,1,2,128.666
945,-39,154,1,2,215.141
946,-23,150,1,3,210.5
947,-39,157,1,2,219.693
948,-128,34,0,0,48.097
949,-149,160,0,0,220.64600000000002
950,-142,153,0,0,210.715
951,-21,157,1,5,216.97
952,-138,41,0,0,57.414
953,-150,158,0,0,217.863
954,-20,156,1,3,223.86800000000002
955,-200,109,0,0,152.21699999999998
956,-32,156,1,2,217.51100000000002
957,-26,153,1,2,211.131
958,-48,160,1,1,225.353
959,-38,156,1,2,214.587
960,-37,158,1,2,217.756
961,-39,154,1,1,212.333
962,-43,158,1,1,218.90699999999998
963,-43,158,1,1,425.347
964,-36,157,1,2,232.41600000000003
965,-135,155,0,1,216.389
966,-144,152,0,0,211.219
967,-134,160,0,2,222.468
968,-29,150,1,2,207.945
969,-37,158,1,2,218.765
970,-40,152,1,1,207.762
971,-143,154,0,0,210.953
972,-210,122,0,0,170.149
973,-30,154,1,2,214.79999999999998
974,-27,154,1,2,214.051
975,-37,158,1,2,218.891
976,-149,160,0,0,222.048
977,-31,152,1,2,211.826
978,-52,68,1,1,94.96000000000001
979,-133,159,0,1,220.61
980,-161,79,0,1,111.391
981,-97,131,1,2,184.598
982,-149,154,0,0,214.51999999999998
983,-119,150,1,3,209.85500000000002
984,-22,158,1,3,220.12699999999998
985,-143,52,0,0,72.911
986,-145,159,0,1,220.583
987,-160,75,0,1,104.228
988,-35,159,1,2,222.286
989,-132,149,0,1,207.645
990,-35,156,1,2,232.242
991,-131,157,0,2,218.559
992,-143,154,0,0,213.238
993,-19,152,1,3,211.763
994,-140,157,0,1,217.48600000000002
995,-27,151,1,3,216.62
996,-38,156,1,1,223.286
997,-105,5,0,0,8.64
998,-140,157,0,1,222.40699999999998
999,-42,154,1,1,218.421
