episode,reward,step,sensitive,compromised,time
785,-101,10,0,0,14.046
786,-41,159,1,1,201.706
787,30,120,2,5,152.588
788,-21,157,1,4,199.755
789,-3,153,2,6,195.20499999999998
790,-131,151,0,2,191.34599999999998
791,-161,67,0,0,86.162
792,-9,154,1,4,197.515
793,40,104,2,4,132.108
794,-130,39,0,0,50.391999999999996
795,-90,121,1,3,153.055
796,-73,110,1,4,140.217
797,-46,62,1,2,79.458
798,70,155,2,3,195.366
799,-10,152,1,4,193.428
800,-124,36,0,0,46.646
801,-43,158,1,1,200.059
802,-38,156,1,2,197.159
803,-135,35,0,0,45.144
804,-65,87,1,2,110.50500000000001
805,69,156,2,2,366.83700000000005
806,-179,94,0,1,118.534
807,-123,41,0,1,52.622
808,-45,82,1,4,104.821
809,-137,46,0,0,59.099
810,-140,49,0,0,62.82600000000001
811,-96,130,1,4,164.933
812,-145,153,0,0,193.08800000000002
813,-17,156,1,5,198.45499999999998
814,70,158,2,3,202.27200000000002
815,-28,155,1,3,195.70100000000002
816,-105,8,0,0,11.395000000000001
817,-92,120,1,2,151.90699999999998
818,5,148,2,6,187.862
819,-102,5,0,0,7.685
820,90,156,2,5,196.84199999999998
821,-176,103,0,2,130.301
822,-55,77,1,2,97.286
823,-91,134,1,4,168.756
824,8,118,2,3,148.644
825,87,159,2,6,205.607
826,-21,154,1,4,196.39499999999998
827,97,152,2,6,195.209
828,-111,17,0,0,23.173
829,85,155,2,5,197.889
830,-46,83,1,3,106.77300000000001
831,-79,104,1,2,133.30100000000002
832,-111,17,0,0,22.862000000000002
833,-102,2,0,0,3.833
834,-9,151,1,5,193.032
835,89,157,2,5,201.19899999999998
836,-4,142,2,4,181.81
837,-124,36,0,0,46.929
838,-161,79,0,1,101.612
839,-101,144,1,4,184.635
840,-15,154,1,3,198.176
841,-58,77,1,1,98.69
842,-21,154,1,3,197.6
843,-80,117,1,4,149.71699999999998
844,-140,46,0,0,59.532000000000004
845,-18,154,1,4,196.71099999999998
846,-29,153,1,1,194.707
847,-188,121,0,2,154.857
848,-41,60,1,1,77.339
849,-48,67,1,2,86.157
850,-17,159,1,4,203.578
851,-24,154,1,3,192.42100000000002
852,-32,156,1,2,206.392
853,-197,106,0,0,139.88
854,-72,106,1,3,139.768
855,92,154,2,5,201.958
856,-99,2,0,0,3.96
857,-25,149,1,2,193.03500000000003
858,-139,147,0,0,188.779
859,-31,152,1,2,195.849
860,-126,152,0,2,196.45000000000002
861,-8,150,1,4,195.686
862,77,157,2,4,203.307
863,98,151,2,6,196.981
864,71,154,2,3,199.399
