episode,reward,step,sensitive,compromised,time
724,201,16,2,2,9.934
725,192,25,2,2,15.511000000000001
726,200,20,2,2,12.503
727,192,28,2,2,17.44
728,200,14,2,2,8.706
729,-32,50,0,0,31.166
730,201,19,2,2,216.482
731,189,28,2,2,21.704
732,186,37,2,2,22.602
733,194,17,2,2,10.366999999999999
734,190,27,2,2,16.531
735,199,15,2,2,9.219
736,194,23,2,2,14.141
737,199,18,2,2,11.035
738,192,22,2,2,13.498
739,184,30,2,2,18.394000000000002
740,197,17,2,2,216.492
741,203,8,2,2,7.119000000000001
742,193,27,2,2,16.374
743,190,39,2,2,23.852999999999998
744,205,12,2,2,7.3309999999999995
745,194,26,2,2,15.893
746,186,34,2,2,20.69
747,202,15,2,2,9.117
748,180,37,2,3,22.457
749,199,12,2,2,7.306
750,194,17,2,2,218.316
751,200,23,2,2,15.765
752,206,14,2,3,8.564
753,204,10,2,2,6.117
754,196,27,2,2,16.582
755,191,23,2,2,14.22
756,199,15,2,2,9.194
757,201,13,2,2,7.9670000000000005
758,201,16,2,2,9.799000000000001
759,-6,2,0,0,1.2260000000000002
760,195,22,2,2,218.16299999999998
761,210,10,2,2,9.404
762,186,34,2,3,20.761000000000003
763,197,20,2,3,12.269
764,210,13,2,3,8.014999999999999
765,208,9,2,2,5.583
766,193,21,2,2,12.965000000000002
767,203,14,2,2,8.61
768,199,15,2,2,9.234
769,202,12,2,2,7.388999999999999
770,200,20,2,2,215.922
771,202,15,2,2,12.739
772,205,9,2,2,5.545999999999999
773,194,23,2,2,14.17
774,206,5,2,2,3.113
775,204,13,2,2,8.038
776,184,39,2,2,24.233
777,-7,3,0,0,1.8539999999999999
778,202,15,2,2,9.272
779,193,21,2,2,13.144
780,192,25,2,3,219.43699999999998
781,204,16,2,2,11.689
782,192,28,2,2,17.12
783,196,18,2,2,11.162999999999998
784,206,8,2,2,4.949
785,204,10,2,2,6.19
786,-3,2,0,0,1.229
787,95,14,1,1,8.784
788,202,15,2,2,9.278
789,201,19,2,2,11.706
790,203,11,2,2,212.205
791,202,18,2,2,12.042
792,204,13,2,2,7.953
793,202,15,2,2,9.183
794,193,33,2,2,20.18
795,97,9,1,1,5.538
796,206,8,2,2,4.953
797,195,22,2,3,13.426
798,205,15,2,2,9.201
799,190,21,2,2,12.753
800,204,13,2,2,213.00900000000001
801,202,12,2,2,10.645
802,204,13,2,2,7.9430000000000005
803,199,21,2,2,12.891
804,-4,6,0,0,3.692
805,203,14,2,2,8.591
806,200,17,2,2,10.455
807,196,18,2,2,11.096
808,201,13,2,2,7.975
809,201,16,2,2,9.809999999999999
810,201,13,2,2,209.31900000000002
811,-2,10,0,1,9.331000000000001
812,198,19,2,2,11.581
813,199,24,2,3,14.676
814,199,18,2,2,10.97
815,194,23,2,2,14.067
816,197,20,2,2,12.319
817,200,14,2,2,8.488000000000001
818,195,25,2,3,15.258000000000001
819,201,19,2,2,11.579
820,211,9,2,3,211.721
821,197,20,2,2,13.638000000000002
822,200,11,2,2,6.795
823,200,20,2,2,12.293999999999999
824,207,13,2,3,8.102
825,199,15,2,2,9.246
826,205,9,2,2,5.522
827,190,30,2,2,18.5
828,198,19,2,3,11.712
829,182,38,2,3,23.371
830,200,23,2,3,218.963
831,210,10,2,2,9.581
832,208,6,2,2,4.035
833,203,26,2,2,16.089
834,191,29,2,2,17.966
835,192,25,2,2,15.547
836,98,14,1,2,8.607999999999999
837,204,13,2,2,7.962000000000001
838,95,11,1,1,6.776
839,208,12,2,2,7.426
840,192,31,2,3,222.643
841,194,20,2,2,15.827
842,198,25,2,3,15.331
843,204,13,2,2,7.953999999999999
844,202,18,2,2,11.088000000000001
845,205,9,2,2,5.535
846,199,21,2,3,12.975999999999999
847,203,17,2,2,10.5
848,202,18,2,3,11.076
849,192,31,2,2,18.959
850,172,45,2,2,235.039
851,208,9,2,2,8.626
852,208,9,2,2,5.425
853,203,17,2,2,10.342
854,191,29,2,2,17.641000000000002
855,202,12,2,2,7.298
856,203,20,2,2,12.399000000000001
857,205,18,2,2,11.004
858,206,14,2,2,8.512
859,204,16,2,2,9.738
860,199,30,2,2,219.45899999999997
861,203,17,2,3,13.733
862,203,17,2,2,10.411999999999999
863,200,20,2,3,12.244
864,207,7,2,2,4.34
865,197,20,2,2,12.524000000000001
866,203,11,2,2,7.101
867,206,14,2,2,9.006
868,92,23,1,1,14.449
869,189,28,2,2,17.313
870,204,10,2,2,208.353
871,196,21,2,2,14.219000000000001
872,209,17,2,3,10.465
873,201,19,2,2,11.705
874,206,14,2,2,8.719
875,199,18,2,2,11.117
876,198,19,2,2,11.818
877,199,21,2,2,12.940999999999999
878,184,39,2,2,24.105
879,197,17,2,2,10.437
880,204,16,2,2,215.18699999999998
881,199,15,2,2,12.030000000000001
882,195,25,2,3,15.363999999999999
883,191,32,2,2,19.747
884,189,28,2,2,17.368000000000002
885,184,39,2,2,24.1
886,206,11,2,2,6.8180000000000005
887,203,8,2,2,4.944999999999999
888,203,14,2,2,8.55
889,210,13,2,2,8.052
890,177,43,2,2,233.804
891,201,13,2,2,12.455
892,197,23,2,2,14.316
893,202,15,2,2,9.245
894,202,15,2,2,9.222
895,189,34,2,2,21.543
896,205,9,2,2,5.637
897,197,17,2,2,10.671
