episode,reward,step,sensitive,compromised,time
737,-64,170,1,1,195.05800000000002
738,-63,169,1,1,193.50500000000002
739,-65,171,1,1,196.31199999999998
740,-65,171,1,1,204.004
741,-67,173,1,1,204.535
742,-64,170,1,1,204.05200000000002
743,-67,173,1,1,207.38799999999998
744,-63,169,1,1,195.999
745,-64,170,1,1,197.043
746,-64,173,1,1,206.175
747,-67,173,1,1,204.656
748,-69,175,1,1,203.63600000000002
749,-67,173,1,1,202.159
750,-65,171,1,1,208.092
751,-67,173,1,1,206.038
752,-62,168,1,1,200.101
753,-67,173,1,1,206.50199999999998
754,-68,174,1,1,199.587
755,-61,167,1,1,196.523
756,-64,170,1,1,198.952
757,-62,168,1,1,195.219
758,-63,169,1,1,198.512
759,-64,170,1,1,196.482
760,-71,177,1,1,210.10999999999999
761,-62,168,1,1,197.182
762,-61,167,1,1,197.762
763,-58,164,1,1,195.776
764,-59,165,1,1,189.612
765,-56,162,1,1,189.393
766,-54,160,1,1,191.576
767,-57,163,1,1,190.105
768,-53,159,1,1,189.295
769,-51,157,1,1,185.54000000000002
770,-52,158,1,1,189.989
771,-46,152,1,1,176.79
772,-54,160,1,1,186.41299999999998
773,-52,158,1,1,183.02599999999998
774,-55,161,1,1,188.56300000000002
775,-52,158,1,1,182.864
776,-52,158,1,1,182.214
777,-50,156,1,1,186.388
778,-51,157,1,1,187.674
779,-52,158,1,1,187.941
780,-51,157,1,1,186.611
781,-50,156,1,1,184.238
782,-50,156,1,1,181.35399999999998
783,-50,156,1,1,185.35399999999998
784,-53,159,1,1,188.258
785,-52,158,1,1,184.757
786,-55,161,1,1,189.665
787,-56,162,1,1,192.252
788,-58,164,1,1,196.962
789,-53,162,1,1,194.31300000000002
790,-59,165,1,1,195.05100000000002
791,-57,163,1,1,189.03900000000002
792,-61,167,1,1,197.126
793,-64,170,1,1,201.251
794,-63,169,1,1,200.573
795,-63,169,1,1,198.863
796,-64,170,1,1,201.49900000000002
797,-66,172,1,1,205.447
798,-65,171,1,1,202.941
799,-67,173,1,1,207.703
800,-64,170,1,1,202.657
801,-58,167,1,1,189.932
802,-67,173,1,1,201.977
803,-63,169,1,1,203.023
804,-70,176,1,1,203.30100000000002
805,-65,171,1,1,196.365
806,-65,171,1,1,201.159
807,-67,173,1,1,203.986
808,-69,175,1,1,205.88
809,-67,173,1,1,202.523
810,-70,176,1,1,209.543
811,-70,176,1,1,203.22799999999998
812,-70,176,1,1,207.90200000000002
813,-69,175,1,1,200.55
814,-72,178,1,1,283.454
815,-71,177,1,1,205.275
816,-71,177,1,1,208.05100000000002
817,-69,178,1,1,211.16299999999998
818,-72,178,1,1,212.29700000000003
819,-72,178,1,1,207.344
820,-72,178,1,1,215.307
821,-71,177,1,1,205.16
822,-71,177,1,1,207.232
823,-72,178,1,1,204.207
824,-71,177,1,1,202.91699999999997
825,-71,177,1,1,203.747
826,-72,178,1,1,214.40400000000002
827,-70,176,1,1,210.41299999999998
828,-71,177,1,1,205.84199999999998
829,-74,180,1,1,209.689
830,-69,175,1,1,211.777
831,-70,176,1,1,209.733
832,-71,177,1,1,204.849
833,-70,176,1,1,203.42
834,-72,178,1,1,210.82
835,-72,178,1,1,207.02300000000002
836,-73,179,1,1,211.817
837,-72,178,1,1,212.96
838,-74,180,1,1,213.21599999999998
839,-72,178,1,1,210.762
840,-72,178,1,1,203.93800000000002
841,-72,178,1,1,203.57500000000002
842,-73,179,1,1,209.635
843,-72,178,1,1,207.924
844,-73,179,1,1,213.244
845,-74,180,1,1,215.175
846,-73,179,1,1,205.967
847,-73,179,1,1,206.11499999999998
848,-73,179,1,1,206.671
849,-73,179,1,1,212.91299999999998
850,-175,180,0,0,213.583
851,-74,180,1,1,206.166
852,-70,179,1,1,211.871
853,-72,178,1,1,211.15800000000002
854,-74,180,1,1,215.043
855,-74,180,1,1,207.904
856,-179,181,0,0,213.709
857,-74,180,1,1,206.713
858,-74,180,1,1,213.172
859,-74,180,1,1,209.427
860,-74,180,1,1,217.749
861,-74,180,1,1,214.536
862,-73,179,1,1,211.26700000000002
863,-74,180,1,1,209.96
864,-73,179,1,1,213.689
